Sr.No,Exam,Subject,Unit,Chapter,Topic,Status,Topic ID
1308,JEE,Chemistry,Inorganic Chemistry(IOC-2),Qualitative Analysis,Tests of Cationic Radicals,Active,3183
1309,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Occurrence of Elements,Active,3172
1310,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Concentration of Ores,Active,3173
1311,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Conversion of Ores into Oxide,Active,3174
1312,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Thermodynamic and Electrochemical Principles in Metallurgy,Active,3175
1313,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Ellingham Diagrams,Active,3176
1314,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Reduction of the Ores,Active,3177
1315,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Refining of the Ores,Active,3178
1316,JEE,Chemistry,Inorganic Chemistry(IOC-2),Metallurgy,Extraction of Important Elements,Active,3179
1317,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",p-Block Elements,Active,3156
1318,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",General Introduction of Group 15 Elements,Active,3157
1319,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Physical Properties of Group 15 Elements,Active,3158
1320,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Chemical Properties of Group 15 Elements,Active,3159
1321,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",General Introduction of Group 16 Elements,Active,3161
1322,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Physical and Chemical Properties of Group 16 Elements,Active,3162
1323,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Important Compounds of Group 15 and 16 Elements,Active,3163
1324,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",General Introduction of Group 17 Elements,Active,3164
1325,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Physical and Chemical Properties of Group 17 Elements,Active,3165
1326,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Important Compounds of Group 17 and 18 Elements,Active,3166
1327,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",General Introduction of Group 18 Elements,Active,3167
1328,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Physical Properties of Group 18 Elements,Active,3168
1329,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Chemical Properties of Group 18 Elements,Active,3169
1330,JEE,Chemistry,Inorganic Chemistry(IOC-2),"The P-Block Elements (Groups-15, 16, 17, 18)",Uses of Group 17 and 18 Elements,Active,3171
1331,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Introduction of d- and f-Block Elements,Active,3147
1332,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Properties of d-Block Elements,Active,3148
1333,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Important Compounds of Transition Metals,Active,3149
1334,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Introduction of Lanthanoids,Active,3150
1335,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Properties of Lanthanoids,Active,3151
1336,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Introduction of Actinoids,Active,3152
1337,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Properties of Actinoids,Active,3153
1338,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,Lanthanoids and Actinoids,Active,3154
1339,JEE,Chemistry,Inorganic Chemistry(IOC-2),The d- and f-Block Elements,d-Block and f-Block Elements Uses,Active,3155
1340,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Coordination Compounds and its Terminologies,Active,3136
1341,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Werner's Theory,Active,3137
1342,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Ligands and their Types,Active,3138
1343,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Chelation,Active,3139
1344,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Nomenclature of Coordination Compounds,Active,3140
1345,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Isomerism and its Types in Coordination Compounds,Active,3141
1346,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Valence Bond Theory,Active,3142
1347,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Crystal Field Theory,Active,3143
1348,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Chelation and Stability in Coordination Compounds,Active,3144
1349,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Applications of Coordination Compounds,Active,3145
1350,JEE,Chemistry,Inorganic Chemistry(IOC-2),Coordination Compounds,Metal Carbonyls,Active,3146
