,q_id,corr_opt,diff_lev,top_id,chap_id
28825,150609,3,2,3823,329
28826,150610,2,12,3822,329
28827,150611,4,26,3822,329
28828,150612,2,26,3824,329
28829,150613,4,26,3823,329
28830,150614,1,26,3826,329
28831,150615,2,26,3825,329
28832,150616,3,26,3829,329
28833,150617,4,3,3826,329
28834,150618,3,26,3823,329
28835,150619,3,26,3823,329
28836,150620,2,12,3824,329
28837,150621,2,26,3823,329
28838,150622,2,17,3826,329
28839,150623,1,26,3823,329
28840,150624,1,26,3826,329
28841,150625,2,12,3826,329
28842,150626,3,17,3826,329
28843,150627,4,12,3827,329
28844,150628,2,12,3824,329
28845,150629,3,12,3826,329
28846,150630,1,12,3827,329
28848,150632,1,15,3858,335
28849,150633,4,12,3827,329
28850,150634,1,2,3961,359
28851,150635,1,12,3824,329
28852,150636,2,12,3826,329
28853,150637,2,12,3829,329
28854,150638,1,12,3826,329
28855,150639,4,3,3939,357
28856,150640,4,12,3824,329
28857,150641,3,3,3822,329
28858,150642,2,12,3824,329
28859,150643,3,12,3826,329
28860,150644,3,12,3830,330
28861,150645,1,9,3849,333
28862,150646,3,12,3825,329
28863,150647,1,26,3827,329
28864,150648,3,26,3825,329
28865,150649,3,12,3827,329
28866,150650,2,10,3825,329
28867,150651,1,12,3827,329
28868,150652,2,26,3879,340
28869,150653,1,26,3878,340
28870,150654,4,24,3878,340
28871,150655,2,25,3878,340
28872,150656,1,25,3878,340
28873,150657,4,25,3878,340
28874,150658,2,12,3879,340
28875,150659,3,26,3878,340
28876,150660,1,12,3879,340
28877,150661,4,12,3878,340
28878,150662,1,11,3878,340
28879,150663,3,12,3878,340
28880,150664,2,26,3879,340
28881,150665,3,26,3878,340
28882,150666,3,26,3879,340
28883,150667,4,26,3872,338
28884,150668,4,26,3878,340
28885,150669,2,1,3878,340
28886,150670,3,1,3878,340
28887,150671,1,1,3878,340
28888,150672,4,26,3821,328
28889,150673,1,10,3821,328
28890,150674,2,26,3821,328
28891,150675,4,12,3821,328
28892,150676,3,12,3821,328
28893,150677,3,12,3832,330
28894,150678,1,12,3821,328
28895,150679,4,26,3821,328
28896,150680,4,12,3821,328
28897,150681,4,26,3821,328
28898,150682,2,12,3821,328
28899,150683,3,1,3821,328
28900,150684,4,1,3821,328
28902,150686,2,12,3821,328
28903,150687,3,26,3821,328
28904,150688,2,12,3849,333
28905,150689,4,12,3821,328
28906,150690,2,26,3821,328
28908,150692,4,12,3821,328
28909,150693,4,12,3821,328
28910,150694,2,26,3824,329
28911,150695,3,26,3821,328
28912,150696,2,12,3826,329
28913,150697,3,12,3826,329
28914,150698,4,17,3823,329
28915,150699,1,12,3825,329
28916,150700,2,26,3827,329
28917,150701,1,12,3824,329
28918,150702,4,13,3824,329
28919,150703,4,15,3824,329
28920,150704,4,17,3831,330
28921,150705,3,26,3831,330
28922,150706,3,25,3825,329
28923,150707,3,8,3823,329
28924,150708,1,14,3828,329
28925,150709,4,5,3822,329
28926,150710,3,11,3830,330
28927,150711,2,25,3830,330
28928,150712,3,25,3825,329
28929,150713,1,10,3825,329
28930,150714,1,27,3830,330
28931,150715,2,18,3830,330
28932,150716,4,5,3830,330
28933,150717,3,25,3830,330
28934,150718,3,7,3830,330
28935,150719,1,17,3830,330
28936,150720,1,1,3830,330
28937,150721,4,25,3832,330
28938,150722,2,25,3830,330
28939,150723,2,15,3830,330
28940,150724,4,12,3830,330
28941,150725,4,12,3832,330
28942,150726,3,12,3830,330
28943,150727,3,15,3830,330
28944,150728,3,15,3830,330
28945,150729,4,15,3830,330
28946,150730,4,15,3830,330
28947,150731,2,5,3845,332
28948,150732,3,15,3826,329
28949,150733,2,15,3826,329
28950,150734,3,12,3830,330
28951,150735,4,9,3830,330
28952,150736,1,12,3826,329
28953,150737,3,12,3824,329
28954,150738,1,12,3830,330
28955,150739,2,17,3830,330
28956,150740,2,9,3830,330
28957,150741,4,12,3831,330
28958,150742,3,12,3831,330
28959,150743,3,9,3830,330
28960,150744,4,12,3830,330
28961,150745,2,27,3856,334
28963,150747,3,12,3842,332
28964,150748,4,26,3937,356
28965,150749,1,12,3842,332
28966,150750,3,26,3937,356
28967,150751,1,26,3876,339
28968,150752,1,26,3845,332
28969,150753,3,26,3937,356
28970,150754,1,12,3937,356
28971,150755,2,26,3937,356
28972,150756,4,12,3937,356
28973,150757,2,12,3937,356
28974,150758,1,12,3933,354
28975,150759,3,26,3929,352
28976,150760,1,1,3851,333
28977,150761,2,26,3959,355
28978,150762,2,12,3933,354
28979,150763,4,12,3960,355
28980,150764,4,26,3851,333
28981,150765,1,12,3958,355
28982,150766,4,26,3845,332
28983,150767,4,26,3959,355
28984,150768,1,10,3835,331
28985,150769,3,17,3960,355
28986,150770,4,23,3958,355
28987,150771,4,26,3933,354
28988,150772,4,20,3960,355
28989,150773,3,26,3933,354
28990,150774,1,26,3933,354
28991,150775,1,19,3937,356
28992,150776,3,26,3937,356
28993,150777,2,12,3960,355
28994,150778,2,9,3959,355
28995,150779,1,10,3914,348
28996,150780,1,19,3956,355
28997,150781,3,26,3956,355
28998,150782,1,26,3937,356
28999,150783,2,6,3824,329
29000,150784,3,26,3827,329
29001,150785,1,5,3826,329
29002,150786,2,14,3824,329
29003,150787,4,1,3823,329
29004,150788,3,26,3835,331
29005,150789,2,12,3834,331
29006,150790,2,25,3856,334
29007,150791,4,26,3845,332
29008,150792,1,23,3835,331
29009,150793,2,10,3885,342
29010,150794,3,10,3827,329
29011,150795,4,17,3835,331
29012,150796,3,27,3823,329
29013,150797,2,9,3845,332
29014,150798,4,14,3826,329
29015,150799,4,17,3851,333
29016,150800,1,3,3823,329
29017,150801,3,10,3835,331
29018,150802,1,1,3826,329
29019,150803,3,2,3826,329
29020,150804,2,12,3845,332
29021,150805,2,1,3827,329
29022,150806,2,24,3847,332
29023,150807,3,12,3824,329
29024,150808,4,3,3826,329
29025,150809,1,27,3835,331
29026,150810,1,10,3834,331
29027,150811,2,10,3823,329
29028,150812,4,2,3824,329
29029,150813,3,17,3826,329
29030,150814,3,1,4585,330
29031,150815,3,26,3821,328
29032,150816,1,12,3835,331
29033,150817,3,12,3900,345
29034,150818,3,12,3851,333
29035,150819,1,12,3842,332
29036,150820,4,12,3845,332
29037,150821,1,12,3842,332
29038,150822,4,12,3835,331
29039,150823,2,3,3902,345
29040,150824,3,9,3835,331
29041,150825,2,9,3842,332
29042,150826,2,26,3842,332
29043,150827,4,12,3867,337
29044,150828,1,26,3868,337
29045,150829,3,17,3870,337
29046,150830,4,15,3845,332
29047,150831,3,12,3845,332
29048,150832,1,15,3849,333
29049,150833,4,17,3845,332
29050,150834,1,12,3845,332
29051,150835,4,26,3849,333
29052,150836,2,26,3845,332
29053,150837,4,26,3842,332
29054,150838,2,24,3849,333
29055,150839,4,15,3849,333
29056,150840,4,26,3851,333
29057,150841,2,17,3835,331
29058,150842,2,12,3830,330
29059,150843,3,26,3845,332
29060,150844,2,12,3849,333
29061,150845,1,10,3845,332
29062,150846,2,26,3845,332
29063,150847,3,26,3834,331
29064,150848,4,26,3868,337
29065,150849,3,26,3881,341
29066,150850,3,26,3869,337
29067,150851,2,1,3883,341
29068,150852,3,26,3881,341
29069,150853,2,26,3868,337
29070,150854,1,26,3882,341
29071,150855,1,26,3869,337
29072,150856,1,26,3881,341
29073,150857,4,26,3881,341
29074,150858,4,26,3881,341
29075,150859,2,26,3881,341
29076,150860,3,26,3881,341
29077,150861,1,26,3869,337
29078,150862,2,25,3879,340
29079,150863,3,26,3881,341
29080,150864,4,11,3881,341
29081,150865,4,26,3881,341
29082,150866,4,15,3882,341
29083,150867,4,12,3882,341
29084,150868,1,17,3881,341
29085,150869,1,16,3881,341
29086,150870,2,15,3881,341
29087,150871,2,26,3869,337
29088,150872,1,12,3881,341
29089,150873,1,25,3940,357
29090,150874,4,12,3865,336
29091,150875,2,15,3881,341
29092,150876,3,26,3881,341
29093,150877,2,26,3868,337
29094,150878,2,26,3874,338
29095,150879,3,2,3869,337
29096,150880,1,26,3874,338
29097,150881,4,26,3875,339
29098,150882,3,12,3834,331
29099,150883,4,26,3874,338
29100,150884,3,26,3874,338
29101,150885,1,15,3834,331
29102,150886,2,26,3874,338
29103,150887,2,26,3874,338
29104,150888,1,26,3874,338
29105,150889,2,26,3940,357
29106,150890,4,26,3874,338
29107,150891,1,26,3874,338
29108,150892,4,12,3869,337
29109,150893,1,12,3863,335
29110,150894,3,12,3826,329
29111,150895,1,12,3869,337
29112,150896,1,2,3870,337
29113,150897,2,12,3869,337
29114,150898,4,12,3869,337
29115,150899,3,26,3874,338
29116,150900,2,11,3868,337
29117,150901,4,26,3878,340
29118,150902,2,26,3879,340
29119,150903,1,12,3870,337
29120,150904,4,25,3871,337
29121,150905,1,26,3872,338
29122,150906,4,20,3896,344
29123,150907,2,12,3871,337
29124,150908,3,26,3874,338
29125,150909,3,26,3874,338
29126,150910,2,26,3874,338
29127,150911,3,15,3878,340
29128,150912,2,10,3871,337
29129,150913,4,26,3878,340
29130,150914,4,26,3870,337
29131,150915,1,26,3878,340
29132,150916,4,25,3940,357
29133,150917,2,26,3878,340
29134,150918,3,26,3878,340
29135,150919,2,26,3878,340
29136,150920,1,12,3882,341
29137,150921,3,25,3876,339
29138,150922,3,25,3874,338
29139,150923,3,25,3874,338
29140,150924,4,9,3881,341
29141,150925,4,26,3950,359
29142,150926,1,25,3874,338
29143,150927,2,26,3871,337
29144,150928,1,12,3871,337
29145,150929,4,25,3870,337
29146,150930,2,26,3869,337
29147,150931,1,25,3869,337
29148,150932,1,26,3868,337
29149,150933,2,12,3869,337
29150,150934,3,12,3871,337
29151,150935,1,3,3867,337
29152,150936,1,25,3871,337
29153,150937,2,12,3870,337
29154,150938,1,12,3871,337
29155,150939,3,26,3869,337
29156,150940,1,26,3878,340
29157,150941,2,26,3878,340
29158,150942,2,12,3871,337
29159,150943,1,26,3872,338
29160,150944,3,15,3870,337
29161,150945,2,26,3871,337
29162,150946,2,12,3870,337
29163,150947,4,12,3871,337
29164,150948,1,3,3870,337
29165,150949,2,12,3867,337
29166,150950,1,25,3869,337
29167,150951,2,9,3940,357
29168,150952,2,10,3939,357
29169,150953,2,25,3939,357
29170,150954,4,26,3939,357
29171,150955,3,12,3939,357
29172,150956,2,12,3939,357
29173,150957,2,12,3939,357
29174,150958,2,12,3939,357
29175,150959,4,26,3939,357
29176,150960,3,12,3939,357
29177,150961,3,12,3939,357
29178,150962,4,2,3939,357
29179,150963,1,12,3939,357
29180,150964,4,25,3940,357
29181,150965,2,9,3939,357
29182,150966,2,9,3940,357
29183,150967,1,9,3940,357
29184,150968,3,12,3939,357
29185,150969,1,3,3939,357
29186,150970,3,12,3939,357
29187,150971,2,26,3940,357
29188,150972,1,15,3940,357
29189,150973,3,26,3939,357
29190,150974,4,26,3825,329
29191,150975,3,15,3939,357
29192,150976,1,26,4121,374
29193,150977,4,26,4120,374
29194,150978,1,25,4120,374
29195,150979,4,26,3986,361
29196,150980,3,15,4124,374
29197,150981,2,26,4115,374
29198,150982,2,1,4115,374
29199,150983,3,26,4090,371
29200,150984,2,26,4115,374
29201,150985,2,17,4115,374
29202,150986,2,15,4115,374
29203,150987,1,26,4145,373
29204,150988,3,26,4116,374
29205,150989,2,1,4121,374
29206,150990,2,1,4072,372
29207,150991,1,26,4116,374
29208,150992,2,26,4116,374
29209,150993,2,15,4116,374
29210,150994,4,26,4130,375
29211,150995,3,12,4128,375
29212,150996,2,10,4115,374
29213,150997,2,22,4118,374
29214,150998,2,2,4115,374
29215,150999,3,2,4115,374
29216,151000,2,2,4115,374
29217,151001,2,2,4115,374
29218,151002,2,2,4115,374
29219,151003,3,2,4115,374
29220,151004,2,2,4115,374
29221,151005,1,2,4116,374
29222,151006,1,2,4115,374
29223,151007,4,2,4117,374
29224,151008,1,2,4115,374
29225,151009,4,2,4123,374
29226,151010,2,2,4123,374
29227,151011,3,10,4123,374
29228,151012,3,2,4125,374
29229,151013,4,2,4121,374
29230,151014,2,2,4118,374
29231,151015,4,2,4116,374
29232,151016,3,2,4115,374
29233,151017,3,1,4116,374
29234,151018,2,26,4121,374
29235,151019,2,1,4072,372
29236,151020,1,2,4116,374
29237,151021,2,2,4116,374
29238,151022,2,1,4116,374
29239,151023,4,2,4116,374
29240,151024,2,10,4116,374
29241,151025,2,2,4116,374
29242,151026,2,2,4116,374
29243,151027,4,2,4123,374
29244,151028,4,2,4118,374
29245,151029,1,2,4117,374
29246,151030,1,2,4117,374
29247,151031,3,2,4122,374
29248,151032,2,13,4117,374
29249,151033,4,2,4117,374
29250,151034,2,2,4117,374
29251,151035,2,2,4117,374
29252,151036,4,2,4127,375
29253,151037,1,2,4118,374
29254,151038,3,1,4123,374
29255,151039,4,2,4122,374
29256,151040,3,2,4120,374
29257,151041,3,10,4123,374
29258,151042,2,10,4128,375
29259,151043,1,1,4128,375
29260,151044,2,2,4135,375
29261,151045,4,1,4131,375
29262,151046,4,1,4129,375
29263,151047,1,10,4128,375
29264,151048,2,10,4128,375
29265,151049,1,10,4128,375
29266,151050,1,13,4128,375
29267,151051,3,2,4128,375
29268,151052,3,1,4127,375
29269,151053,4,13,4128,375
29270,151054,3,10,4129,375
29271,151055,3,19,4129,375
29272,151056,1,10,4129,375
29273,151057,3,10,4129,375
29274,151058,4,13,4130,375
29275,151059,2,2,4131,375
29276,151060,3,22,4130,375
29277,151061,4,2,4130,375
29278,151062,2,19,4130,375
29279,151063,4,2,4130,375
29280,151064,3,10,4130,375
29281,151065,2,2,4127,375
29282,151066,1,10,4130,375
29283,151067,3,2,4127,375
29284,151068,2,2,4127,375
29285,151069,1,15,3987,361
29286,151070,2,26,4127,375
29287,151071,4,19,4131,375
29288,151072,4,1,4131,375
29289,151073,1,1,4128,375
29290,151074,2,26,4118,374
29291,151075,1,13,4128,375
29292,151076,1,13,4128,375
29293,151077,4,13,4132,375
29294,151078,2,1,4128,375
29295,151079,3,10,4135,375
29296,151080,3,2,4128,375
29297,151081,3,2,4128,375
29298,151082,3,1,4127,375
29299,151083,2,10,4133,375
29300,151084,4,26,4128,375
29301,151085,4,25,4130,375
29302,151086,1,1,4130,375
29303,151087,2,26,4130,375
29304,151088,3,2,4130,375
29305,151089,1,2,4130,375
29306,151090,1,2,4077,372
29307,151091,3,10,4129,375
29308,151092,1,10,4118,374
29309,151093,3,13,4093,371
29310,151094,4,10,4130,375
29311,151095,2,1,4127,375
29312,151096,3,1,4127,375
29313,151097,4,10,4130,375
29314,151098,3,10,4227,382
29315,151099,4,1,3975,360
29316,151100,2,10,3977,360
29317,151101,4,10,3977,360
29318,151102,4,10,3976,360
29319,151103,2,10,3978,360
29320,151104,1,10,3979,360
29321,151105,1,10,3978,360
29322,151106,4,2,3979,360
29323,151107,2,1,4192,383
29324,151108,2,1,3975,360
29325,151109,3,10,4043,368
29326,151110,4,10,3978,360
29327,151111,4,10,3978,360
29328,151112,3,10,3978,360
29329,151113,4,10,4006,363
29330,151114,3,14,4030,367
29331,151115,1,2,3973,360
29332,151116,2,1,4175,386
29333,151117,2,1,3998,364
29334,151118,1,10,3997,364
29335,151119,3,13,4029,367
29336,151120,4,10,3972,360
29337,151121,2,10,3996,364
29338,151122,4,10,4334,363
29339,151123,4,10,3975,360
29340,151124,2,10,3977,360
29341,151125,2,10,4038,368
29342,151126,3,10,3978,360
29343,151127,4,10,3976,360
29344,151128,2,10,3979,360
29345,151129,4,1,4038,368
29346,151130,1,11,3976,360
29347,151131,3,10,3976,360
29348,151132,1,11,3976,360
29349,151133,4,10,3976,360
29350,151134,3,10,3990,364
29351,151135,4,10,4176,386
29352,151136,3,10,3976,360
29353,151137,3,10,3995,364
29354,151138,2,10,4192,383
29355,151139,2,2,3973,360
29356,151140,2,2,3977,360
29357,151141,1,10,4175,386
29358,151142,3,2,3978,360
29359,151143,4,10,3973,360
29360,151144,3,2,4176,386
29361,151145,2,10,4038,368
29362,151146,3,13,3979,360
29363,151147,1,14,3978,360
29364,151148,1,10,3978,360
29365,151149,3,26,3979,360
29366,151150,3,15,3979,360
29367,151151,3,13,3978,360
29368,151152,4,10,4038,368
29369,151153,3,25,4334,363
29370,151154,3,13,4007,363
29371,151155,2,13,4184,385
29372,151156,2,13,4007,363
29373,151157,4,15,3979,360
29375,151159,3,10,4176,386
29376,151160,3,25,3979,360
29377,151161,1,13,3983,361
29378,151162,4,10,3983,361
29379,151163,2,15,3976,360
29380,151164,4,25,4176,386
29381,151165,1,15,4030,367
29382,151166,3,1,3976,360
29383,151167,2,25,3975,360
29384,151168,1,1,3976,360
29385,151169,2,10,4219,382
29386,151170,3,15,3976,360
29387,151171,3,15,4220,382
29388,151172,1,10,3977,360
29389,151173,1,10,4029,367
29390,151174,2,10,4219,382
29391,151175,3,10,3977,360
29392,151176,4,15,3976,360
29393,151177,1,13,3989,361
29394,151178,2,10,4047,368
29395,151179,4,12,4005,363
29397,151181,3,12,3982,361
29398,151182,1,1,3988,361
29399,151183,3,15,4225,382
29400,151184,1,10,3980,360
29401,151185,2,1,3974,360
29402,151186,1,10,3976,360
29403,151187,3,2,3972,360
29404,151188,3,1,4220,382
29407,151191,1,12,4225,382
29408,151192,4,1,4220,382
29409,151193,1,2,4223,382
29410,151194,2,10,4223,382
29411,151195,1,12,4220,382
29412,151196,3,1,4220,382
29413,151197,1,10,4220,382
29414,151198,3,10,4226,382
29415,151199,2,1,4226,382
29416,151200,2,13,4226,382
29417,151201,1,14,4226,382
29419,151203,1,1,3972,360
29420,151204,1,10,3975,360
29421,151205,1,26,4043,368
29422,151206,1,15,3975,360
29423,151207,1,10,3979,360
29424,151208,1,13,4189,385
29425,151209,1,10,4045,368
29426,151210,1,13,4029,367
29428,151212,1,13,3976,360
29429,151213,1,13,3983,361
29430,151214,2,5,3991,364
29431,151215,2,13,3982,361
29432,151216,1,15,3974,360
29433,151217,1,25,4038,368
29434,151218,1,15,4225,382
29435,151219,3,2,4225,382
29436,151220,3,1,4010,362
29437,151221,2,2,4225,382
29438,151222,3,12,4225,382
29439,151223,3,14,4225,382
29440,151224,4,2,4225,382
29441,151225,1,10,4206,384
29442,151226,4,2,4222,382
29443,151227,3,25,4222,382
29444,151228,1,15,4010,362
29445,151229,3,25,4014,362
29446,151230,1,9,4010,362
29447,151231,3,12,4176,386
29448,151232,4,1,4017,362
29449,151233,2,26,4045,368
29450,151234,1,7,4011,362
29451,151235,2,25,4225,382
29452,151236,1,11,4045,368
29453,151237,3,23,4225,382
29454,151238,4,10,4251,390
29455,151239,3,12,4225,382
29456,151240,2,25,4225,382
29457,151241,3,25,4010,362
29458,151242,4,10,4226,382
29459,151243,1,1,3987,361
29460,151244,2,10,4045,368
29461,151245,4,1,4226,382
29462,151246,3,13,4045,368
29463,151247,1,12,4044,368
29464,151248,1,12,4226,382
29465,151249,4,26,4045,368
29466,151250,4,15,4045,368
29467,151251,2,10,4226,382
29468,151252,3,25,4045,368
29469,151253,1,13,4045,368
29470,151254,2,15,4226,382
29471,151255,3,12,3966,365
29472,151256,3,4,4334,363
29473,151257,2,15,4226,382
29474,151258,3,15,4045,368
29475,151259,4,26,4226,382
29476,151260,4,15,4226,382
29477,151261,4,26,4045,368
29478,151262,3,15,4226,382
29479,151263,3,25,4186,385
29480,151264,3,15,4226,382
29481,151265,1,10,4118,374
29482,151266,3,25,4227,382
29483,151267,2,15,3988,361
29484,151268,2,2,4016,362
29485,151269,2,25,4226,382
29486,151270,4,25,4226,382
29487,151271,2,26,4226,382
29488,151272,1,24,4227,382
29489,151273,3,26,4226,382
29490,151274,3,15,4226,382
29491,151275,1,13,4226,382
29492,151276,2,9,4009,362
29493,151277,2,15,4030,367
29494,151278,3,25,4030,367
29495,151279,4,15,4030,367
29496,151280,4,24,3975,360
29497,151281,3,26,4227,382
29498,151282,1,12,4227,382
29499,151283,2,24,4030,367
29500,151284,2,1,4014,362
29501,151285,1,1,4044,368
29502,151286,3,24,4227,382
29503,151287,1,26,3998,364
29504,151288,1,26,4226,382
29505,151289,3,10,4014,362
29506,151290,3,10,4014,362
29507,151291,2,5,4011,362
29508,151292,4,2,4219,382
29509,151293,2,10,4014,362
29510,151294,2,1,4226,382
29511,151295,4,13,4014,362
29512,151296,1,26,4226,382
29513,151297,3,13,4014,362
29514,151298,1,13,4014,362
29515,151299,1,15,4014,362
29516,151300,1,26,4017,362
29517,151301,1,2,4010,362
29518,151302,2,10,4225,382
29519,151303,1,1,3976,360
29520,151304,1,10,4226,382
29521,151305,2,15,4013,362
29522,151306,2,1,4219,382
29523,151307,1,25,4014,362
29524,151308,1,1,4219,382
29525,151309,1,26,4017,362
29526,151310,1,9,4219,382
29527,151311,1,13,4010,362
29528,151312,1,26,4226,382
29529,151313,1,16,4013,362
29530,151314,1,10,4223,382
29531,151315,1,1,4010,362
29532,151316,1,13,4226,382
29533,151317,1,13,4017,362
29534,151318,1,10,4225,382
29535,151319,1,13,4225,382
29536,151320,1,26,4017,362
29537,151321,1,1,4017,362
29538,151322,1,13,4225,382
29539,151323,2,2,4171,380
29540,151324,1,5,3998,364
29541,151325,2,10,4226,382
29542,151326,1,4,4045,368
29543,151327,1,10,4226,382
29544,151328,3,13,4000,363
29545,151329,1,26,4029,367
29546,151330,1,10,4000,363
29547,151331,2,26,4043,368
29548,151332,2,15,4003,363
29549,151333,1,2,4030,367
29550,151334,3,10,4188,385
29551,151335,2,15,3989,361
29552,151336,3,15,4334,363
29553,151337,4,15,4007,363
29554,151338,1,9,4226,382
29555,151339,1,25,4334,363
29557,151341,4,15,4001,363
29558,151342,2,25,4002,363
29559,151343,4,25,4000,363
29561,151345,3,15,4334,363
29562,151346,1,25,4007,363
29564,151348,4,26,3976,360
29565,151349,2,26,4002,363
29566,151350,2,13,4002,363
29567,151351,4,10,4003,363
29568,151352,4,15,4001,363
29569,151353,1,25,4002,363
29571,151355,2,26,4001,363
29572,151356,1,15,4007,363
29573,151357,3,25,4007,363
29574,151358,1,15,4002,363
29576,151360,3,13,4006,363
29577,151361,1,15,4007,363
29578,151362,2,12,4007,363
29579,151363,1,9,4005,363
29580,151364,4,12,4007,363
29581,151365,3,15,4057,369
29582,151366,3,12,4004,363
29583,151367,1,9,4000,363
29584,151368,2,12,4007,363
29585,151369,4,15,4002,363
29586,151370,1,16,4005,363
29587,151371,2,10,4235,388
29588,151372,3,15,4259,389
29589,151373,2,9,4050,368
29590,151374,3,25,4118,374
29591,151375,4,25,4048,368
29593,151377,1,25,4008,363
29594,151378,3,10,4235,388
29595,151379,2,12,3988,361
29596,151380,3,25,4235,388
29597,151381,1,10,4042,368
29598,151382,4,13,4006,363
29605,151389,4,26,4003,363
29606,151390,4,26,4003,363
29607,151391,2,26,4000,363
29608,151392,4,15,4007,363
